_id,dataNotificacao,cnes,ocupacaoSuspeitoCli,ocupacaoSuspeitoUti,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,saidaSuspeitaObitos,saidaSuspeitaAltas,saidaConfirmadaObitos,saidaConfirmadaAltas,origem,_p_usuario,estadoNotificacao,municipioNotificacao,estado,municipio,excluido,validado,_created_at,_updated_at
T58Qw2W57K,2020-08-27T03:00:00.000Z,2613743,19.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:04:14.148Z,2020-09-18T18:04:14.148Z
mSSuA8cf3g,2020-08-28T03:00:00.000Z,2613743,26.0,8.0,3.0,4.0,0.0,1.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:04:51.584Z,2020-09-18T18:04:51.584Z
WwPQwbzCmF,2020-08-29T03:00:00.000Z,2613743,10.0,8.0,2.0,4.0,0.0,3.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:05:58.896Z,2020-09-18T18:05:58.896Z
sNSGtZYbLe,2020-08-30T03:00:00.000Z,2613743,13.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:06:43.179Z,2020-09-18T18:06:43.179Z
hvvwJTYNgd,2020-08-31T03:00:00.000Z,2613743,15.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:07:11.242Z,2020-09-18T18:07:11.242Z
70RFoYShsV,2020-09-01T03:00:00.000Z,2613743,16.0,8.0,2.0,3.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:07:44.766Z,2020-09-18T18:07:44.766Z
5zvCmdRM2D,2020-09-02T03:00:00.000Z,2613743,19.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:08:51.324Z,2020-09-18T18:08:51.324Z
XZMR5mz4cC,2020-09-03T03:00:00.000Z,2613743,22.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:09:32.162Z,2020-09-18T18:09:32.162Z
OCFLPQUg1S,2020-09-04T03:00:00.000Z,2613743,15.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:10:10.220Z,2020-09-18T18:10:10.220Z
IW0RIvbQjV,2020-09-05T03:00:00.000Z,2613743,11.0,8.0,1.0,3.0,1.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:11:04.573Z,2020-09-18T18:11:04.573Z
S3N8DVvBGE,2020-09-06T03:00:00.000Z,2613743,14.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:11:53.464Z,2020-09-18T18:11:53.464Z
XggRxA6GzE,2020-09-07T03:00:00.000Z,2613743,18.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:12:41.475Z,2020-09-18T18:12:41.475Z
foGAG7n6Oa,2020-09-08T03:00:00.000Z,2613743,18.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:13:16.070Z,2020-09-18T18:13:16.070Z
yBUJrJ3d1e,2020-09-09T03:00:00.000Z,2613743,19.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:13:51.511Z,2020-09-18T18:13:51.511Z
hGfc3ftMXV,2020-09-10T03:00:00.000Z,2613743,25.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:14:57.338Z,2020-09-18T18:14:57.338Z
DrIqZmWAVi,2020-09-11T03:00:00.000Z,2613743,19.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:15:42.898Z,2020-09-18T18:15:42.898Z
AXv6GYvTUn,2020-09-13T03:00:00.000Z,2613743,19.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:16:17.890Z,2020-09-18T18:19:39.867Z
OeWXzMDqkg,2020-09-12T03:00:00.000Z,2613743,17.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:17:23.023Z,2020-09-18T18:17:23.023Z
QZazGzWCbs,2020-09-14T03:00:00.000Z,2613743,27.0,4.0,3.0,5.0,0.0,1.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:20:36.918Z,2020-09-18T18:20:36.918Z
RLIJ4bXq9C,2020-09-15T03:00:00.000Z,2613743,18.0,4.0,3.0,6.0,0.0,1.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:21:14.880Z,2020-09-18T18:21:14.880Z
9JrMqugzuf,2020-09-16T03:00:00.000Z,2613743,9.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T18:21:55.871Z,2020-09-18T18:21:55.871Z
lWRmKaGWp1,2020-09-18T03:00:13.051Z,2363070,24.0,19.0,24.0,19.0,0.0,0.0,2.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-18T20:55:31.227Z,2020-09-18T20:55:31.227Z
8EurGAfUVS,2020-09-19T03:00:00.000Z,2363070,19.0,17.0,19.0,17.0,0.0,0.0,2.0,7.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-19T19:07:03.824Z,2020-09-19T21:02:32.299Z
5TTCQKpoeG,2020-09-21T03:00:34.592Z,2362287,94.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,parse-cloud,_User$HxPoAaK6BU,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-21T11:20:47.368Z,2020-09-21T11:20:47.368Z
e8yTRuLUeC,2020-09-21T03:00:46.049Z,2363070,12.0,17.0,12.0,17.0,1.0,0.0,0.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-21T19:34:57.135Z,2020-09-21T19:34:57.135Z
VQ6LESNG4D,2020-09-17T03:00:00.000Z,2613743,18.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-22T20:08:14.341Z,2020-09-22T20:08:14.341Z
jxsArGrKGa,2020-09-18T03:00:00.000Z,2613743,16.0,9.0,3.0,4.0,0.0,2.0,1.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-22T20:11:19.740Z,2020-09-23T12:11:34.605Z
7chQupSCw0,2020-09-19T03:00:00.000Z,2613743,16.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-22T20:14:30.771Z,2020-09-23T12:11:47.370Z
kQePrK6ibs,2020-09-20T03:00:00.000Z,2613743,18.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-22T20:16:17.643Z,2020-09-22T20:16:17.643Z
Eh3xJelZrm,2020-09-21T03:00:00.000Z,2613743,18.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-22T20:16:42.413Z,2020-09-22T20:16:42.413Z
WPPVvDtq3O,2020-09-22T03:00:46.014Z,2363070,14.0,18.0,14.0,18.0,0.0,1.0,0.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-22T20:40:02.159Z,2020-09-22T20:40:02.159Z
EsccffYNsb,2020-09-22T03:00:00.000Z,2613743,22.0,7.0,2.0,5.0,0.0,0.0,1.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-23T13:55:09.547Z,2020-09-23T13:55:09.547Z
fqcDm6BDKD,2020-09-23T03:00:38.653Z,2362287,91.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-23T20:14:22.672Z,2020-09-23T20:14:22.672Z
AX6GscqN9r,2020-09-23T03:00:05.527Z,2363070,16.0,13.0,16.0,13.0,1.0,2.0,2.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-23T20:45:56.588Z,2020-09-23T20:45:56.588Z
Iwa4yPb6jC,2020-09-23T03:00:00.000Z,2613743,13.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-24T11:30:35.958Z,2020-09-24T11:30:35.958Z
o5LAIPzrh2,2020-09-24T03:00:15.615Z,2363070,19.0,12.0,19.0,12.0,0.0,2.0,1.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-24T19:38:53.589Z,2020-09-24T19:38:53.589Z
TH41BjWmKC,2020-09-24T03:00:00.000Z,2613743,20.0,8.0,2.0,3.0,0.0,0.0,0.0,1.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-25T13:16:04.873Z,2020-09-25T13:16:04.873Z
A7ZgLpbfS1,2020-09-25T03:00:05.990Z,2363070,19.0,12.0,19.0,12.0,0.0,1.0,1.0,4.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-25T19:49:45.377Z,2020-09-25T19:49:45.377Z
N0bptkDqRt,2020-09-26T03:00:03.764Z,2363070,18.0,13.0,18.0,13.0,0.0,0.0,1.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-26T20:42:20.325Z,2020-09-26T20:42:20.325Z
IjhC8seTHM,2020-09-27T03:00:16.048Z,2362287,86.0,11.0,8.0,2.0,0.0,0.0,0.0,5.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-27T18:52:05.880Z,2020-09-27T18:52:05.880Z
dzgyORvCmp,2020-09-27T03:00:00.000Z,2363070,17.0,15.0,17.0,15.0,0.0,2.0,1.0,3.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-27T19:21:56.005Z,2020-09-27T21:49:29.719Z
tjfUWOCvgW,2020-09-26T03:00:00.000Z,2613743,19.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-28T12:37:48.947Z,2020-09-29T18:20:36.668Z
4TbGYBdIFg,2020-09-27T03:00:00.000Z,2613743,17.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-28T12:38:28.229Z,2020-09-28T12:38:28.229Z
LzvtafRXh9,2020-09-25T03:00:00.000Z,2613743,19.0,7.0,2.0,4.0,0.0,1.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-28T12:49:08.373Z,2020-09-29T18:20:58.580Z
eE70D9zorO,2020-09-28T03:00:31.080Z,2363070,15.0,18.0,15.0,18.0,0.0,2.0,0.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-28T20:21:01.449Z,2020-09-28T20:21:01.449Z
7TPdBXPAmE,2020-09-29T03:00:08.024Z,2362287,101.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-29T12:53:16.907Z,2020-09-29T12:53:16.907Z
211YOMLqWp,2020-09-28T03:00:00.000Z,2613743,19.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-29T18:20:12.077Z,2020-09-29T18:20:12.077Z
d5VQNSgKFN,2020-09-29T03:00:00.000Z,2613743,16.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-30T18:04:56.849Z,2020-09-30T18:04:56.849Z
8jfPSr6sLY,2020-09-30T03:00:38.291Z,2363070,20.0,18.0,20.0,18.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-09-30T20:55:18.284Z,2020-09-30T20:55:18.284Z
0g0LkAKKeZ,2020-10-01T03:00:19.770Z,2362287,99.0,12.0,9.0,3.0,0.0,0.0,0.0,4.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-01T12:28:13.068Z,2020-10-01T12:28:13.068Z
EL2D4omDzb,2020-09-30T03:00:00.000Z,2613743,16.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-01T19:45:54.313Z,2020-10-01T19:45:54.313Z
wyOGrjBJUC,2020-10-01T03:00:06.820Z,2363070,11.0,15.0,11.0,15.0,1.0,1.0,0.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-01T21:35:08.986Z,2020-10-01T21:35:08.986Z
PIQXnX9YAE,2020-10-02T03:00:44.514Z,2362287,100.0,12.0,6.0,12.0,0.0,3.0,0.0,3.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-02T05:32:39.302Z,2020-10-02T05:32:39.302Z
RBOJNCXeyd,2020-10-02T03:00:46.062Z,2363070,10.0,14.0,10.0,14.0,0.0,0.0,1.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-02T20:37:03.533Z,2020-10-02T20:37:03.533Z
HE3rbIv2in,2020-10-03T03:00:00.000Z,2362287,97.0,8.0,11.0,2.0,0.0,0.0,0.0,1.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-03T03:43:54.303Z,2020-10-03T04:00:20.488Z
a4tfNH8UAM,2020-10-03T03:00:19.604Z,2363070,10.0,15.0,10.0,15.0,0.0,0.0,0.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-03T19:42:58.539Z,2020-10-03T19:42:58.539Z
Lq55Lf9duL,2020-10-04T03:00:08.911Z,2362287,105.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-04T23:53:37.734Z,2020-10-04T23:53:37.734Z
GGhqNGGjLX,2020-10-05T03:00:00.000Z,2362287,95.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-05T03:03:31.839Z,2020-10-05T03:04:06.815Z
6vJgHcI3U1,2020-10-01T03:00:00.000Z,2613743,17.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-05T19:08:38.587Z,2020-10-05T19:08:38.587Z
EpicdBiiJj,2020-10-02T03:00:00.000Z,2613743,13.0,9.0,2.0,4.0,1.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-05T19:08:58.318Z,2020-10-05T19:08:58.318Z
O00Bt3yOAN,2020-10-03T03:00:00.000Z,2613743,14.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-05T19:09:19.901Z,2020-10-05T19:09:19.901Z
rAtKdbMsFE,2020-10-04T03:00:00.000Z,2613743,12.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-05T19:09:34.898Z,2020-10-05T19:09:34.898Z
D848dwUSzq,2020-10-05T03:00:52.021Z,2363070,18.0,15.0,18.0,15.0,0.0,1.0,0.0,3.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-05T19:28:41.673Z,2020-10-05T19:28:41.673Z
A9gS6yhEbF,2020-10-06T03:00:49.636Z,2362287,111.0,12.0,13.0,1.0,0.0,0.0,0.0,1.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-06T04:01:42.176Z,2020-10-06T04:01:42.176Z
i2v5gMf6nH,2020-10-06T03:00:03.927Z,2363070,16.0,17.0,16.0,17.0,0.0,2.0,0.0,1.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-06T20:34:31.250Z,2020-10-06T20:34:31.250Z
obJK0SmLcQ,2020-10-07T03:00:48.648Z,2362287,113.0,11.0,12.0,1.0,0.0,0.0,0.0,3.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-07T10:47:05.306Z,2020-10-07T10:47:05.306Z
OUa3EETZpE,2020-10-08T03:00:00.000Z,2362287,118.0,9.0,9.0,1.0,0.0,0.0,0.0,3.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-08T03:16:58.470Z,2020-10-08T10:28:58.152Z
Bp03dvrCmx,2020-10-05T03:00:00.000Z,2613743,12.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-08T15:14:05.567Z,2020-10-08T15:14:05.567Z
tErsQtqWH1,2020-10-06T03:00:00.000Z,2613743,14.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-08T15:14:20.501Z,2020-10-08T15:14:20.501Z
NtNwkEFcqp,2020-10-07T03:00:00.000Z,2613743,14.0,8.0,2.0,5.0,0.0,2.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-08T15:14:45.717Z,2020-10-13T19:38:08.760Z
BKee30Jxdb,2020-10-08T03:00:51.844Z,2363070,16.0,12.0,16.0,12.0,0.0,1.0,2.0,5.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-08T20:36:29.667Z,2020-10-08T20:36:29.667Z
UfWc9KjncW,2020-10-09T03:00:25.954Z,2363070,14.0,11.0,14.0,11.0,0.0,1.0,0.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-09T19:34:02.148Z,2020-10-09T19:34:02.148Z
51n4fIvCOH,2020-10-10T03:00:18.055Z,2362287,108.0,12.0,4.0,2.0,0.0,0.0,0.0,5.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-10T09:45:40.392Z,2020-10-10T09:45:40.392Z
14nYnJV0wg,2020-10-10T03:00:37.551Z,2363070,11.0,11.0,11.0,11.0,0.0,1.0,1.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-10T20:59:20.136Z,2020-10-10T20:59:20.136Z
P2kwMbsoId,2020-10-11T03:00:30.106Z,2363070,12.0,13.0,12.0,13.0,0.0,0.0,0.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-11T18:55:17.780Z,2020-10-11T18:55:17.780Z
LvyrtfR44k,2020-10-12T03:00:13.721Z,2362287,93.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-12T10:34:19.298Z,2020-10-12T10:34:19.298Z
b8opVB8m0F,2020-10-12T03:00:03.571Z,2363070,12.0,12.0,12.0,12.0,1.0,0.0,0.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-12T19:41:03.671Z,2020-10-12T19:41:03.671Z
eWLl85LOP0,2020-10-13T03:00:32.369Z,2362287,85.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-13T17:00:36.283Z,2020-10-13T17:00:36.283Z
1K5yRH7h0N,2020-10-08T03:00:00.000Z,2613743,15.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-13T19:38:37.133Z,2020-10-13T19:38:37.133Z
8FFxIugElk,2020-10-09T03:00:00.000Z,2613743,14.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-13T19:39:16.153Z,2020-10-13T19:39:16.153Z
6yn268Q16D,2020-10-10T03:00:00.000Z,2613743,21.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-13T19:39:41.028Z,2020-10-13T19:39:41.028Z
L0JFdjcUaz,2020-10-11T03:00:00.000Z,2613743,23.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-13T19:40:03.026Z,2020-10-13T19:40:03.026Z
5mtEKrGqlx,2020-10-12T03:00:00.000Z,2613743,25.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-13T19:40:27.230Z,2020-10-13T19:40:27.230Z
Yudc0TgGUu,2020-10-13T03:00:00.000Z,2363070,13.0,14.0,13.0,14.0,1.0,1.0,0.0,0.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-13T20:20:08.153Z,2020-10-13T20:20:48.164Z
XK6mEC9XDJ,2020-10-14T03:00:00.000Z,2362287,87.0,13.0,5.0,1.0,0.0,0.0,0.0,1.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-14T05:21:40.467Z,2020-10-14T09:36:36.826Z
KmMsesU2sd,2020-10-14T03:00:39.045Z,2363070,11.0,15.0,11.0,15.0,0.0,1.0,0.0,6.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-14T20:24:56.929Z,2020-10-14T20:24:56.929Z
HdDVI2DRLl,2020-10-13T03:00:00.000Z,2613743,21.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-15T16:36:08.262Z,2020-10-15T16:36:08.262Z
wo7mDA3sqW,2020-10-14T03:00:00.000Z,2613743,16.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,parse-cloud,_User$ykxJe4vfWZ,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-15T16:36:28.309Z,2020-10-15T16:36:28.309Z
QqlqAhtFWv,2020-10-15T03:00:57.427Z,2363070,14.0,14.0,14.0,14.0,0.0,0.0,0.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-15T20:25:04.431Z,2020-10-15T20:25:04.431Z
adQ9htobC5,2020-10-16T03:00:38.161Z,2362287,83.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-16T10:36:26.692Z,2020-10-16T10:36:26.692Z
LBzqKiExku,2020-10-18T03:00:52.276Z,2362287,91.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,parse-cloud,_User$XMbnOD6ISH,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-18T06:31:02.259Z,2020-10-18T06:31:02.259Z
YmcTUSEwHE,2020-10-18T03:00:30.137Z,2363070,20.0,13.0,20.0,13.0,1.0,0.0,0.0,2.0,parse-cloud,_User$Eu3qeTtHXO,Paraíba,Campina Grande,Paraíba,Campina Grande,False,False,2020-10-18T22:14:54.820Z,2020-10-18T22:14:54.820Z
